[        0,         0,  0.005208,   0.01042,   0.01563,   0.02083,   0.02604,   0.03125,   0.03646,   0.04167,   0.04688,   0.05208,   0.05729,    0.0625,   0.06771,   0.07292,   0.07813,   0.08333,   0.08854,   0.09375,   0.09896,    0.1042,    0.1094,    0.1146,    0.1198,     0.125,    0.1302,    0.1354,    0.1406,    0.1458,     0.151,    0.1563,    0.1615,    0.1667,    0.1719,    0.1771,    0.1823,    0.1875,    0.1927,    0.1979,    0.2031,    0.2083,    0.2135,    0.2188,     0.224,    0.2292,    0.2344,    0.2396,    0.2448,      0.25,    0.2552,    0.2604,    0.2656,    0.2708,     0.276,    0.2813,    0.2865,    0.2917,    0.2969,    0.3021,    0.3073,    0.3125,    0.3177,    0.3229,    0.3281,    0.3333,    0.3385,    0.3438,     0.349,    0.3542,    0.3594,    0.3646,    0.3698,     0.375,    0.3802,    0.3854,    0.3906,    0.3958,     0.401,    0.4063,    0.4115,    0.4167,    0.4219,    0.4271,    0.4323,    0.4375,    0.4427,    0.4479,    0.4531,    0.4583,    0.4635,    0.4688,     0.474,    0.4792,    0.4844,    0.4896,    0.4948]
[        0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0]
[      0.1,         0, 5.551e-17, 4.506e-10, 3.554e-07, 1.031e-05, 7.883e-05, 0.0003074,  0.000813,  0.001684,  0.002961,  0.004641,  0.006687,  0.009047,   0.01166,   0.01446,   0.01741,   0.02044,   0.02351,   0.02659,   0.02966,   0.03268,   0.03564,   0.03853,   0.04134,   0.04405,   0.04668,    0.0492,   0.05162,   0.05395,   0.05618,   0.05831,   0.06034,   0.06229,   0.06414,   0.06591,   0.06759,    0.0692,   0.07073,   0.07218,   0.07356,   0.07488,   0.07613,   0.07732,   0.07845,   0.07953,   0.08055,   0.08152,   0.08245,   0.08333,   0.08416,   0.08495,   0.08571,   0.08642,    0.0871,   0.08775,   0.08836,   0.08894,    0.0895,   0.09002,   0.09052,     0.091,   0.09145,   0.09188,   0.09228,   0.09267,   0.09304,   0.09339,   0.09372,   0.09403,   0.09433,   0.09462,   0.09489,   0.09514,   0.09539,   0.09562,   0.09584,   0.09604,   0.09624,   0.09643,   0.09661,   0.09678,   0.09694,   0.09709,   0.09724,   0.09738,   0.09751,   0.09763,   0.09775,   0.09787,   0.09797,   0.09807,   0.09817,   0.09826,   0.09835,   0.09843,   0.09851]
[      0.2,         0, 4.635e-15, 2.981e-08, 6.026e-06, 8.885e-05, 0.0004557,  0.001373,  0.003041,  0.005551,  0.008892,   0.01299,   0.01772,   0.02296,    0.0286,    0.0345,   0.04059,   0.04675,   0.05294,   0.05909,   0.06515,   0.07109,   0.07688,   0.08251,   0.08795,    0.0932,   0.09826,    0.1031,    0.1078,    0.1122,    0.1165,    0.1206,    0.1245,    0.1282,    0.1317,    0.1351,    0.1383,    0.1414,    0.1443,    0.1471,    0.1497,    0.1522,    0.1546,    0.1569,     0.159,    0.1611,     0.163,    0.1649,    0.1666,    0.1683,    0.1699,    0.1714,    0.1728,    0.1742,    0.1755,    0.1767,    0.1779,     0.179,      0.18,     0.181,     0.182,    0.1829,    0.1837,    0.1845,    0.1853,    0.1861,    0.1868,    0.1874,    0.1881,    0.1886,    0.1892,    0.1898,    0.1903,    0.1908,    0.1912,    0.1917,    0.1921,    0.1925,    0.1929,    0.1932,    0.1936,    0.1939,    0.1942,    0.1945,    0.1947,     0.195,    0.1953,    0.1955,    0.1957,    0.1959,    0.1961,    0.1963,    0.1965,    0.1967,    0.1969,     0.197,    0.1972]
[      0.3,         0, 6.955e-12, 1.236e-06, 7.501e-05, 0.0006052,   0.00216,   0.00511,  0.009532,   0.01531,   0.02222,   0.03004,   0.03852,   0.04748,   0.05673,   0.06613,   0.07558,   0.08496,   0.09422,    0.1033,    0.1121,    0.1207,     0.129,    0.1371,    0.1448,    0.1522,    0.1593,    0.1661,    0.1726,    0.1788,    0.1848,    0.1905,    0.1959,     0.201,    0.2059,    0.2106,     0.215,    0.2192,    0.2233,    0.2271,    0.2307,    0.2342,    0.2375,    0.2406,    0.2436,    0.2464,    0.2491,    0.2516,     0.254,    0.2563,    0.2585,    0.2606,    0.2626,    0.2644,    0.2662,    0.2679,    0.2695,    0.2711,    0.2725,    0.2739,    0.2752,    0.2764,    0.2776,    0.2787,    0.2798,    0.2808,    0.2818,    0.2827,    0.2836,    0.2844,    0.2852,    0.2859,    0.2866,    0.2873,    0.2879,    0.2885,    0.2891,    0.2896,    0.2902,    0.2907,    0.2911,    0.2916,     0.292,    0.2924,    0.2928,    0.2931,    0.2935,    0.2938,    0.2941,    0.2944,    0.2947,     0.295,    0.2952,    0.2955,    0.2957,    0.2959,    0.2961]
[      0.4,         0, 4.133e-09, 3.226e-05, 0.0006885,  0.003289,  0.008562,    0.0164,   0.02629,   0.03767,   0.05004,   0.06301,   0.07627,   0.08961,    0.1029,    0.1159,    0.1286,     0.141,     0.153,    0.1646,    0.1758,    0.1865,    0.1968,    0.2066,     0.216,     0.225,    0.2336,    0.2418,    0.2496,     0.257,    0.2641,    0.2709,    0.2773,    0.2834,    0.2892,    0.2947,       0.3,     0.305,    0.3097,    0.3142,    0.3185,    0.3226,    0.3265,    0.3301,    0.3336,     0.337,    0.3401,    0.3431,     0.346,    0.3487,    0.3512,    0.3537,     0.356,    0.3582,    0.3603,    0.3623,    0.3642,     0.366,    0.3677,    0.3693,    0.3708,    0.3723,    0.3737,     0.375,    0.3763,    0.3774,    0.3786,    0.3796,    0.3807,    0.3816,    0.3826,    0.3834,    0.3843,     0.385,    0.3858,    0.3865,    0.3872,    0.3878,    0.3884,     0.389,    0.3896,    0.3901,    0.3906,    0.3911,    0.3915,    0.3919,    0.3923,    0.3927,    0.3931,    0.3934,    0.3938,    0.3941,    0.3944,    0.3947,    0.3949,    0.3952,    0.3954]
[      0.5,         0, 9.634e-07,  0.000532,  0.004678,   0.01431,   0.02846,    0.0455,   0.06408,   0.08326,    0.1025,    0.1213,    0.1396,    0.1573,    0.1742,    0.1903,    0.2058,    0.2204,    0.2344,    0.2477,    0.2603,    0.2723,    0.2837,    0.2945,    0.3048,    0.3146,    0.3239,    0.3327,    0.3411,    0.3491,    0.3566,    0.3638,    0.3706,    0.3771,    0.3833,    0.3891,    0.3947,       0.4,     0.405,    0.4097,    0.4143,    0.4185,    0.4226,    0.4265,    0.4302,    0.4337,     0.437,    0.4402,    0.4432,     0.446,    0.4487,    0.4513,    0.4537,     0.456,    0.4582,    0.4603,    0.4623,    0.4642,     0.466,    0.4677,    0.4693,    0.4709,    0.4723,    0.4737,     0.475,    0.4763,    0.4775,    0.4786,    0.4797,    0.4807,    0.4817,    0.4826,    0.4834,    0.4843,    0.4851,    0.4858,    0.4865,    0.4872,    0.4878,    0.4885,     0.489,    0.4896,    0.4901,    0.4906,    0.4911,    0.4915,    0.4919,    0.4923,    0.4927,    0.4931,    0.4934,    0.4938,    0.4941,    0.4944,    0.4947,    0.4949,    0.4952]
[      0.6,         0, 8.885e-05,  0.005584,   0.02365,   0.05004,   0.07965,    0.1096,    0.1385,    0.1659,    0.1914,    0.2152,    0.2373,    0.2579,     0.277,    0.2949,    0.3115,    0.3271,    0.3417,    0.3554,    0.3683,    0.3804,    0.3918,    0.4026,    0.4127,    0.4223,    0.4314,      0.44,    0.4482,    0.4559,    0.4632,    0.4701,    0.4766,    0.4829,    0.4888,    0.4944,    0.4997,    0.5047,    0.5095,    0.5141,    0.5184,    0.5225,    0.5264,    0.5301,    0.5336,    0.5369,    0.5401,    0.5431,    0.5459,    0.5486,    0.5512,    0.5537,     0.556,    0.5582,    0.5603,    0.5623,    0.5642,     0.566,    0.5677,    0.5693,    0.5708,    0.5723,    0.5737,     0.575,    0.5763,    0.5774,    0.5786,    0.5796,    0.5807,    0.5816,    0.5826,    0.5834,    0.5843,     0.585,    0.5858,    0.5865,    0.5872,    0.5878,    0.5884,     0.589,    0.5896,    0.5901,    0.5906,    0.5911,    0.5915,    0.5919,    0.5923,    0.5927,    0.5931,    0.5934,    0.5938,    0.5941,    0.5944,    0.5947,    0.5949,    0.5952,    0.5954]
[      0.7,         0,  0.003289,   0.03767,   0.08969,    0.1416,    0.1887,    0.2301,    0.2666,    0.2987,    0.3272,    0.3526,    0.3755,    0.3961,    0.4149,    0.4321,    0.4479,    0.4624,    0.4759,    0.4883,       0.5,    0.5108,     0.521,    0.5305,    0.5394,    0.5478,    0.5558,    0.5632,    0.5703,    0.5769,    0.5832,    0.5892,    0.5948,    0.6002,    0.6052,      0.61,    0.6146,    0.6189,     0.623,    0.6268,    0.6305,     0.634,    0.6373,    0.6405,    0.6435,    0.6463,     0.649,    0.6516,     0.654,    0.6563,    0.6585,    0.6606,    0.6626,    0.6644,    0.6662,    0.6679,    0.6695,     0.671,    0.6725,    0.6739,    0.6752,    0.6764,    0.6776,    0.6787,    0.6798,    0.6808,    0.6818,    0.6827,    0.6836,    0.6844,    0.6852,    0.6859,    0.6866,    0.6873,    0.6879,    0.6885,    0.6891,    0.6896,    0.6902,    0.6907,    0.6911,    0.6916,     0.692,    0.6924,    0.6928,    0.6931,    0.6935,    0.6938,    0.6941,    0.6944,    0.6947,     0.695,    0.6952,    0.6955,    0.6957,    0.6959,    0.6961]
[      0.8,         0,   0.05004,    0.1659,    0.2579,    0.3272,    0.3808,    0.4237,    0.4589,    0.4884,    0.5136,    0.5355,    0.5546,    0.5716,    0.5868,    0.6005,    0.6129,    0.6242,    0.6346,    0.6441,     0.653,    0.6612,    0.6688,    0.6759,    0.6826,    0.6888,    0.6947,    0.7002,    0.7054,    0.7103,    0.7149,    0.7193,    0.7234,    0.7274,     0.731,    0.7345,    0.7379,     0.741,     0.744,    0.7468,    0.7495,     0.752,    0.7545,    0.7567,    0.7589,     0.761,    0.7629,    0.7648,    0.7666,    0.7683,    0.7698,    0.7714,    0.7728,    0.7742,    0.7755,    0.7767,    0.7779,     0.779,      0.78,     0.781,     0.782,    0.7829,    0.7837,    0.7845,    0.7853,    0.7861,    0.7868,    0.7874,    0.7881,    0.7886,    0.7892,    0.7898,    0.7903,    0.7908,    0.7912,    0.7917,    0.7921,    0.7925,    0.7929,    0.7932,    0.7936,    0.7939,    0.7942,    0.7945,    0.7947,     0.795,    0.7953,    0.7955,    0.7957,    0.7959,    0.7961,    0.7963,    0.7965,    0.7967,    0.7969,     0.797,    0.7972]
